,cluster,journal_id,journal_title,pap_id,pap_title,distance
3,14,7937,Clinical Infectious Diseases,5358900,Characterization of Indole-Negative <em>Bacteroides fragilis</em> Group Species with Use of Polymerase Chain Reaction Fingerprinting and Resistance Profiles,[[0.0860883755534]]
2,14,7937,Clinical Infectious Diseases,5359000,Toxoplasmic Chorioretinitis in the Setting of Acute Acquired Toxoplasmosis,[[0.167224947391]]
2,14,7937,Clinical Infectious Diseases,5359100,Evidence Against Person-to-Person Transmission of Hantavirus to Health Care Workers,[[0.138411816017]]
2,14,7937,Clinical Infectious Diseases,5359200,Myelitis Due to Varicella-Zoster Virus in Two Patients with AIDS: Successful Treatment with Acyclovir,[[0.216061794279]]
3,28,8518,Journal of Plankton Research,5367900,"Salinity and nutrients influence species richness and evenness of phytoplankton communities in microcosm experiments from
                  Great Salt Lake, Utah, USA",[[0.181662322124]]
3,28,8518,Journal of Plankton Research,5368000,"Adaptive significance of temperature-induced egg size plasticity in a planktonic rotifer, <em>Brachionus calyciflorus</em>",[[0.327178560156]]
3,28,8518,Journal of Plankton Research,5368100,Vertical distribution of overwintering <em>Calanus finmarchicus</em> in the NE Norwegian Sea in relation to hydrography,[[0.167348382258]]
3,28,8518,Journal of Plankton Research,5368200,Microbial eukaryotic distribution in a dynamic Beaufort Sea and the Arctic Ocean,[[0.184898014107]]
3,28,8518,Journal of Plankton Research,5368300,"Comparison of larval fish assemblages between during and after northeasterly monsoon in the waters around Taiwan, western
                  North Pacific",[[0.304652106873]]
3,28,8518,Journal of Plankton Research,5368400,Effect of marine autotrophic dissolved organic matter (DOM) on <em>Alexandrium catenella</em> in semi-continuous cultures,[[0.139175406999]]
3,28,8518,Journal of Plankton Research,5368500,The differences in metabolic activity of subitaneous and diapause eggs in <em>Centropages tenuiremis</em>,[[0.261079562872]]
3,28,8518,Journal of Plankton Research,5368600,"Morphology of the final stage phyllosoma larva of <em>Scyllarus pygmaeus</em> (Crustacea: Decapoda: Scyllaridae), identified by DNA analysis",[[0.171108322271]]
3,28,8518,Journal of Plankton Research,5368700,Long-term changes in the copepod community of Lake Geneva,[[0.179016559391]]
3,28,8518,Journal of Plankton Research,5368800,Control of microplankton size structure in contrasting water columns of the Celtic Sea,[[0.163252739559]]
3,28,8518,Journal of Plankton Research,5368900,Post-exchange zooplankton in ballast water of ships entering the San Francisco Estuary,[[0.12944005179]]
3,14,8518,Journal of Plankton Research,5369000,UV-B treated algae exhibiting different responses as a food source for <em>Daphnia magna</em>,[[0.157017356203]]
2,23,8011,Diabetes Care,5380400,"Individual Mindfulness-Based Cognitive Therapy and Cognitive Behavior Therapy for Treating Depressive Symptoms in Patients
                  With Diabetes: Results of a Randomized Controlled Trial",[[0.228958140005]]
3,14,8011,Diabetes Care,5380500,"Comment on Kahn and Sievenpiper. Dietary Sugar and Body Weight: Have We Reached a Crisis in the Epidemic of Obesity and Diabetes?
                     We Have, but the Pox on Sugar Is Overwrought and Overworked. Diabetes Care 2014;37:957–962",[[0.185434625614]]
0,29,8011,Diabetes Care,5380600,Gestational Diabetes Mellitus: Squaring the Circle,[[0.300645957899]]
0,11,8011,Diabetes Care,5380800,Lower Fasting Muscle Mitochondrial Activity Relates to Hepatic Steatosis in Humans,[[0.441984407846]]
0,5,8011,Diabetes Care,5380900,The Changing Face of Young-Onset Diabetes: Type 1 Optimism Mellowed by Type 2 Concerns,[[0.362564388272]]
0,5,8011,Diabetes Care,5381000,HbA<sub>1c</sub> and Risk of Severe Hypoglycemia in Type 2 Diabetes: The Diabetes and Aging Study,[[0.213947309292]]
2,14,8011,Diabetes Care,5381100,"Impact of Glycemic Control Strategies on the Progression of Diabetic Peripheral Neuropathy in the Bypass Angioplasty Revascularization
                  Investigation 2 Diabetes (BARI 2D) Cohort",[[0.189310377276]]
4,23,8011,Diabetes Care,5381200,Impact of Obesity on Metabolic Syndrome in Brazilian Adolescents: A Population-Based Study,[[0.33328928149]]
0,5,8011,Diabetes Care,5381300,Dietary Quality in Adolescents With Type 1 Diabetes,[[0.274130151415]]
0,5,8011,Diabetes Care,5381400,Do Older Adults Aged 60–75 Years Benefit From Diabetes Behavioral Interventions?,[[0.322475314501]]
0,5,8011,Diabetes Care,5381500,Acute-Phase Serum Amyloid A Protein and Its Implication in the Development of Type 2 Diabetes in the KORA S4/F4 Study,[[0.204695777891]]
0,29,8011,Diabetes Care,5381600,"Evaluation of the Value of Fasting Plasma Glucose in the First Prenatal Visit to Diagnose Gestational Diabetes Mellitus in
                  China",[[0.31679874029]]
0,5,8011,Diabetes Care,5381700,"Third-Party Reimbursement for Diabetes Care, Self-Management Education, and Supplies",[[0.303642262936]]
2,0,8011,Diabetes Care,5381800,Metformin and the Risk of Cancer: Time-related biases in observational studies,[[0.273930980383]]
3,14,8011,Diabetes Care,5381900,"Response to Comments on: Inzucchi et al. Management of Hyperglycemia in Type 2 Diabetes: A Patient-Centered Approach. Position
                     Statement of the American Diabetes Association (ADA) and the European Association for the Study of Diabetes (EASD). Diabetes
                     Care 2012;35:1364–1379",[[0.165224380072]]
0,11,8011,Diabetes Care,5382000,Circadian Variation in the Response to the Glucose Challenge Test in Pregnancy: Implications for screening for gestational diabetes mellitus,[[0.311205316007]]
0,5,8011,Diabetes Care,5382100,Treatment of LADA With Etanercept,[[0.195046563391]]
4,23,8011,Diabetes Care,5382200,"Response to Comments on: Rowan et al. Metformin in Gestational Diabetes: The Offspring Follow-Up (MiG TOFU): Body Composition
                     at 2 Years of Age. Diabetes Care 2011;34:2279–2284",[[0.27401631391]]
0,5,8011,Diabetes Care,5382300,"Updates to Policies and Procedures Related to Potential Scientific and Academic Misconduct in the Journals of the American
                     Diabetes Association",[[0.235267058782]]
0,5,8011,Diabetes Care,5382400,"Prevalence of Neuropathy and Peripheral Arterial Disease and the Impact of Treatment in People With Screen-Detected Type 2
                  Diabetes: The ADDITION-Denmark study",[[0.19272012095]]
0,11,8011,Diabetes Care,5382500,Cluster Analysis of Self-Monitoring Blood Glucose Assessments in Clinical Islet Cell Transplantation for Type 1 Diabetes,[[0.247431977122]]
0,5,8011,Diabetes Care,5382600,Normal Fasting Plasma Glucose and Risk of Type 2 Diabetes,[[0.232068392009]]
2,14,8011,Diabetes Care,5382700,Functional Sympatholysis During Exercise in Patients With Type 2 Diabetes With Intact Response to Acetylcholine,[[0.282719820345]]
0,5,8011,Diabetes Care,5382800,Ethnic Differences in Diabetes Management in Patients With and Without Comorbid Medical Conditions: A cross-sectional study,[[0.292724901023]]
0,5,8011,Diabetes Care,5382900,Results of a Successful Telephonic Intervention to Improve Diabetes Control in Urban Adults: A randomized trial,[[0.331372654305]]
0,5,8011,Diabetes Care,5383000,Counterpoint: Intensive Glucose Control and Mortality in ACCORD—Still Looking for Clues,[[0.214450209226]]
0,5,8011,Diabetes Care,5383100,"Mortality, All-Cause and Cardiovascular Disease, Over 15 Years in Multiethnic Mauritius: Impact of diabetes and intermediate forms of glucose tolerance",[[0.320252531039]]
0,5,8011,Diabetes Care,5383200,Racial Disparities in Health Status: A comparison of the morbidity among American Indian and U.S. adults with diabetes,[[0.199189783076]]
0,11,8011,Diabetes Care,5383300,"Serum 25-Hydroxy Vitamin D and Insulin Resistance, Metabolic Syndrome, and Glucose Intolerance Among Arab Americans",[[0.282777095089]]
0,11,8011,Diabetes Care,5383400,Carriers of Loss-of-Function Mutations in <em>ABCA1</em> Display Pancreatic β-Cell Dysfunction,[[0.24589180369]]
0,5,8011,Diabetes Care,5383500,Aspirin Is Associated With Reduced Cardiovascular and All-Cause Mortality in Type 2 Diabetes in a Primary Prevention Setting: The Fremantle Diabetes Study,[[0.34312367453]]
0,5,8011,Diabetes Care,5383600,Addressing Literacy and Numeracy to Improve Diabetes Care: Two randomized controlled trials,[[0.320051127958]]
0,29,8011,Diabetes Care,5383800,First-Trimester Fasting Hyperglycemia and Adverse Pregnancy Outcomes,[[0.385185691415]]
2,14,8011,Diabetes Care,5383900,Ranirestat for the Management of Diabetic Sensorimotor Polyneuropathy,[[0.189841901466]]
2,5,8011,Diabetes Care,5384000,Cognitive Function Is Not Associated With Recurrent Foot Ulcers in Patients With Diabetes and Neuropathy,[[0.325568947415]]
0,11,8011,Diabetes Care,5384100,Interleukin-18 Is a Strong Predictor of Cardiovascular Events in Elderly Men With the Metabolic Syndrome: Synergistic effect of inflammation and hyperglycemia,[[0.348580895202]]
3,14,8011,Diabetes Care,5384200,ADA Research Funding in 2009: Where Will We Be?,[[0.179251593641]]
0,5,8011,Diabetes Care,5384300,Prospective Cohort Study of Type 2 Diabetes and the Risk of Parkinson's Disease,[[0.179647625]]
0,11,8011,Diabetes Care,5384400,"Short-Term Hyperglycemic Dysregulation in Patients With Type 1 Diabetes Does Not Change Myocardial Triglyceride Content or
                  Myocardial Function",[[0.282905498381]]
0,11,8011,Diabetes Care,5384500,Body Composition Indices in Women With Well-Controlled Type 1 Diabetes,[[0.272808665775]]
0,11,8011,Diabetes Care,5384600,Racial Disparity in Glucagon-Like Peptide 1 and Inflammation Markers Among Severely Obese Adolescents,[[0.209023844927]]
0,24,8011,Diabetes Care,5384700,"Microalbuminuria in Type 2 Diabetes and Hypertension: A marker, treatment target, or innocent bystander?",[[0.292946927229]]
3,14,8011,Diabetes Care,5384800,Relationship of Prospective GHb to Glycated Serum Proteins in Incident Diabetic Retinopathy: Implications of the glycation gap for mechanism of risk prediction,[[0.140648062735]]
0,11,8011,Diabetes Care,5384900,Behavior of Insulin Resistance and Its Metabolic Correlates in Prepubertal Children: A Longitudinal Study (EarlyBird 32),[[0.335768787354]]
0,23,8011,Diabetes Care,5385000,Participant and Parent Experiences in the Parenteral Insulin Arm of the Diabetes Prevention Trial for Type 1 Diabetes,[[0.444450001254]]
0,11,8011,Diabetes Care,5385100,Effect of Chromium Supplementation on Glucose Metabolism and Lipids: A systematic review of randomized controlled trials,[[0.21913349111]]
2,14,8011,Diabetes Care,5385200,Clinical Depression Versus Distress Among Patients With Type 2 Diabetes: Not Just a Question of Semantics: Response to Fisher et al.,[[0.311895107376]]
0,5,8011,Diabetes Care,5385300,High-Intensity Training Improves Plasma Glucose and Acid-Base Regulation During Intermittent Maximal Exercise in Type 1 Diabetes,[[0.354056857875]]
0,11,8011,Diabetes Care,5385400,"Maternal Metabolic Control and Perinatal Outcome in Women With Gestational Diabetes Mellitus Treated With Lispro or Aspart
                     Insulin: Comparison with regular insulin",[[0.363103576282]]
0,11,8011,Diabetes Care,5385500,"Insulin Resistance as Estimated by Homeostasis Model Assessment Predicts Incident Symptomatic Cardiovascular Disease in Caucasian
                  Subjects From the General Population: The Bruneck Study",[[0.430170465966]]
4,29,8011,Diabetes Care,5385600,HbA<sub>1c</sub> in Early Diabetic Pregnancy and Pregnancy Outcomes: A Danish population-based cohort study of 573 pregnancies in women with type 1 diabetes,[[0.266084006459]]
0,5,8011,Diabetes Care,5385700,Vitamin D Status and Glucose Homeostasis in the 1958 British Birth Cohort: The role of obesity,[[0.432556444554]]
0,5,8011,Diabetes Care,5385800,"Association Between Serum Ferritin, Hemoglobin, Iron Intake, and Diabetes in Adults in Jiangsu, China",[[0.406722756431]]
4,23,8011,Diabetes Care,5385900,"Physician and Nurse Use of Psychosocial Strategies in Diabetes Care: Results of the cross-national Diabetes Attitudes, Wishes and Needs (DAWN) study",[[0.229412771045]]
0,5,8011,Diabetes Care,5386000,Change in HbA<sub>1c</sub> as a Measure of Quality of Diabetes Care: Response to Spitz,[[0.305626058568]]
0,11,8011,Diabetes Care,5386100,Correspondence Between the Adult Treatment Panel III Criteria for Metabolic Syndrome and Insulin Resistance,[[0.288213981568]]
0,5,8011,Diabetes Care,5386200,Cost-Effectiveness of Self-Monitoring of Blood Glucose in Type 2 Diabetic Patients Not Receiving Insulin: Response to Davidson,[[0.252641068113]]
3,14,8011,Diabetes Care,5386300,"Dietary Glycemic Index, Glycemic Load, Fiber, Simple Sugars, and Insulin Resistance: The Inter99 Study: Response to Lau et al.",[[0.23656981215]]
0,5,8011,Diabetes Care,5386400,"Reduction in Cardiovascular Events With Atorvastatin in 2,532 Patients With Type 2 Diabetes: Anglo-Scandinavian Cardiac Outcomes
                     Trial–Lipid-Lowering Arm (ASCOT-LLA)",[[0.375939672265]]
0,5,8011,Diabetes Care,5386500,Antibodies to Neuronal Structures: Innocent bystanders or neurotoxins?,[[0.329595931033]]
0,11,8011,Diabetes Care,5386600,"Interaction Between Dietary Lipids and Physical Inactivity on Insulin Sensitivity and on Intramyocellular Lipids in Healthy
                  Men",[[0.187374071877]]
4,5,8011,Diabetes Care,5386700,Type 1 Diabetes and Autism: Is there a link?,[[0.389320786491]]
0,5,8011,Diabetes Care,5386800,Pro-Active Call Center Treatment Support (PACCTS) to Improve Glucose Control in Type 2 Diabetes: A randomized controlled trial,[[0.298879866249]]
4,14,8011,Diabetes Care,5386900,Diabetes Incidence in 0- to 14-Year Age-Group in Italy: A 10-year prospective study,[[0.232911037066]]
0,5,8011,Diabetes Care,5387000,A Controlled Trial of Population Management: Diabetes Mellitus: Putting Evidence into Practice (DM-PEP),[[0.36384311383]]
0,5,8011,Diabetes Care,5387100,A Systematic Review of Adherence With Medications for Diabetes: Response to Wens et al.,[[0.371168751624]]
2,14,8011,Diabetes Care,5387200,Effectiveness of Diabetic Therapeutic Footwear in Preventing Reulceration,[[0.159304737877]]
0,5,8011,Diabetes Care,5387300,Global Prevalence of Diabetes: Estimates for the year 2000 and projections for 2030,[[0.377729579386]]
0,5,8011,Diabetes Care,5387400,The Significant Effect of Diabetes Duration on Coronary Heart Disease Mortality: The Framingham Heart Study,[[0.386838747307]]
0,5,8011,Diabetes Care,5387500,Exercise Increases Adiponectin Levels and Insulin Sensitivity in Humans,[[0.416264375991]]
0,5,8011,Diabetes Care,5387600,Nonalcoholic Fatty Liver Disease in Saudi Type 2 Diabetic Subjects Attending a Medical Outpatient Clinic: Prevalence and general characteristics,[[0.310220300005]]
0,24,8011,Diabetes Care,5387700,"PC-1 Amino Acid Variant Q121 Is Associated With a Lower Glomerular Filtration Rate in Type 2 Diabetic Patients With Abnormal
                  Albumin Excretion Rates",[[0.377812644233]]
0,11,8011,Diabetes Care,5387800,"Effect on Glycemic Control of Exenatide (Synthetic Exendin-4) Additive to Existing Metformin and/or Sulfonylurea Treatment
                  in Patients With Type 2 Diabetes",[[0.327751603247]]
0,11,8011,Diabetes Care,5387900,Weight Loss in Combination With Physical Activity Improves Endothelial Dysfunction in Human Obesity,[[0.272466584014]]
0,5,8011,Diabetes Care,5388000,The Case for “Outsourcing” Diabetes Care,[[0.389965120614]]
